zone_id,period_start,period_end,supplied_kl,billed_kl,connections,pipe_age_years,pressure_m
SHA-005,2026-08-01,2026-08-31,26343.9,11558.1,2376,44,20.0
SHA-006,2026-08-01,2026-08-31,9058.7,3933.4,910,9,22.1
SHA-007,2026-08-01,2026-08-31,21746.4,10817.1,1970,41,17.9
SHA-008,2026-08-01,2026-08-31,9979.8,4401.9,797,26,16.2
SHA-009,2026-08-01,2026-08-31,10026.6,3509.3,816,35,21.0
SHA-010,2026-08-01,2026-08-31,17774.1,9683.2,1464,11,25.4
SHA-011,2026-08-01,2026-08-31,25297.3,10264.4,1889,38,25.9
SHA-012,2026-08-01,2026-08-31,30657.3,15722.0,2213,42,8.7
SHA-013,2026-08-01,2026-08-31,25224.6,14613.0,1849,19,15.4
JUN-001,2026-08-01,2026-08-31,22646.8,11569.0,1833,36,8.8
JUN-002,2026-08-01,2026-08-31,16307.8,8636.9,1306,25,10.3
JUN-003,2026-08-01,2026-08-31,36323.7,20675.2,2471,37,11.8
JUN-004,2026-08-01,2026-08-31,20692.4,9226.5,1608,42,24.2
JUN-005,2026-08-01,2026-08-31,21701.1,9656.2,1660,28,25.3
JUN-006,2026-08-01,2026-08-31,14481.1,7285.3,1360,7,25.1
JUN-007,2026-08-01,2026-08-31,20594.3,10006.3,2016,34,21.6
JUN-008,2026-08-01,2026-08-31,21239.3,10067.8,2032,33,20.5
JUN-009,2026-08-01,2026-08-31,12616.9,4415.9,1169,42,25.1
JUN-010,2026-08-01,2026-08-31,21785.4,13137.2,1654,19,14.6
JUN-011,2026-08-01,2026-08-31,14695.6,6905.9,1251,32,9.2
JUN-012,2026-08-01,2026-08-31,16114.7,8314.4,1501,20,21.0
JUN-013,2026-08-01,2026-08-31,12683.8,7333.0,1288,14,11.7
THR-001,2026-08-01,2026-08-31,12123.9,5387.8,1273,18,24.2
THR-002,2026-08-01,2026-08-31,16053.3,6754.9,1203,41,14.6
THR-003,2026-08-01,2026-08-31,20797.9,9062.0,1562,28,11.5
THR-004,2026-08-01,2026-08-31,17519.5,9946.2,1649,11,13.6
THR-005,2026-08-01,2026-08-31,29679.8,15587.8,2393,27,23.6
THR-006,2026-08-01,2026-08-31,23420.4,10795.5,2052,42,21.0
THR-007,2026-08-01,2026-08-31,19864.4,12662.0,1869,12,14.7
THR-008,2026-08-01,2026-08-31,18179.4,11067.4,1852,27,11.4
THR-009,2026-08-01,2026-08-31,13603.5,6785.7,1337,25,15.1
THR-010,2026-08-01,2026-08-31,33436.8,14660.2,2271,43,24.5
THR-011,2026-08-01,2026-08-31,32162.0,18398.9,2348,23,17.4
THR-012,2026-08-01,2026-08-31,14806.6,5623.0,1132,37,22.4
THR-013,2026-08-01,2026-08-31,24478.7,14621.2,1947,10,17.6
NIZ-001,2026-08-01,2026-08-31,28041.9,14520.1,2422,17,22.7
NIZ-002,2026-08-01,2026-08-31,36512.5,13945.6,2538,43,24.8
NIZ-003,2026-08-01,2026-08-31,15649.8,5855.2,1104,28,16.1
NIZ-004,2026-08-01,2026-08-31,30953.6,16940.5,2304,25,10.2
NIZ-005,2026-08-01,2026-08-31,25274.6,13560.4,2291,12,21.6
NIZ-006,2026-08-01,2026-08-31,15571.7,7946.4,1165,6,14.3
NIZ-007,2026-08-01,2026-08-31,34453.4,13701.3,2426,37,24.8
NIZ-008,2026-08-01,2026-08-31,19941.3,9721.2,1755,29,11.8
NIZ-009,2026-08-01,2026-08-31,28491.0,16206.8,2569,24,8.7
NIZ-010,2026-08-01,2026-08-31,25203.4,9936.7,2538,45,25.8
NIZ-011,2026-08-01,2026-08-31,27683.1,12329.2,2184,40,23.4
NIZ-012,2026-08-01,2026-08-31,18330.9,9290.7,1606,18,13.3
TUM-001,2026-08-01,2026-08-31,16871.2,6329.8,1301,13,24.3
TUM-002,2026-08-01,2026-08-31,6051.8,2118.1,632,29,16.6
TUM-003,2026-08-01,2026-08-31,25193.8,13208.0,2479,24,17.6
TUM-004,2026-08-01,2026-08-31,28234.0,12105.8,2141,34,19.7
TUM-005,2026-08-01,2026-08-31,8984.4,3144.5,825,22,18.4
TUM-006,2026-08-01,2026-08-31,19190.1,7290.5,1394,30,11.9
TUM-007,2026-08-01,2026-08-31,17275.0,7966.1,1333,31,14.2
TUM-008,2026-08-01,2026-08-31,27608.2,11331.2,1872,42,12.0
TUM-009,2026-08-01,2026-08-31,16406.1,7950.4,1363,9,22.1
TUM-010,2026-08-01,2026-08-31,32513.4,16374.7,2196,26,17.4
TUM-011,2026-08-01,2026-08-31,18187.4,8106.5,1301,25,14.2
TUM-012,2026-08-01,2026-08-31,16841.9,6380.3,1339,43,10.6
PAR-001,2026-08-01,2026-08-31,32107.9,16091.0,2186,24,14.8
PAR-002,2026-08-01,2026-08-31,6172.4,2160.3,646,40,21.6
PAR-003,2026-08-01,2026-08-31,12748.2,5545.8,1262,7,12.5
PAR-004,2026-08-01,2026-08-31,14928.2,5224.9,1167,41,20.2
PAR-005,2026-08-01,2026-08-31,29573.4,13124.4,2042,38,12.2
PAR-006,2026-08-01,2026-08-31,20781.5,9017.3,1591,13,17.2
PAR-007,2026-08-01,2026-08-31,21369.0,9335.5,1803,41,9.6
PAR-008,2026-08-01,2026-08-31,27242.5,14137.5,2346,28,21.8
PAR-009,2026-08-01,2026-08-31,28409.9,14231.9,2296,31,21.9
PAR-010,2026-08-01,2026-08-31,9803.6,3431.3,754,27,9.0
PAR-011,2026-08-01,2026-08-31,25807.3,12304.3,1823,26,19.6
PAR-012,2026-08-01,2026-08-31,24926.3,13101.1,2016,41,9.1
HIS-001,2026-08-01,2026-08-31,15119.7,5291.9,1197,28,14.4
HIS-002,2026-08-01,2026-08-31,11667.1,4083.5,1056,25,23.0
HIS-003,2026-08-01,2026-08-31,22353.0,11148.4,1538,30,10.8
HIS-004,2026-08-01,2026-08-31,17252.7,7935.2,1651,28,14.2
HIS-005,2026-08-01,2026-08-31,8466.7,2963.3,834,21,21.1
HIS-006,2026-08-01,2026-08-31,30473.5,16412.2,2457,16,12.6
HIS-007,2026-08-01,2026-08-31,25982.2,16436.3,1792,17,9.3
HIS-008,2026-08-01,2026-08-31,11613.5,4064.7,979,23,21.9
HIS-009,2026-08-01,2026-08-31,27084.3,14541.1,1938,7,24.0
HIS-010,2026-08-01,2026-08-31,9201.9,3220.7,898,38,13.9
HIS-011,2026-08-01,2026-08-31,21491.8,9148.8,1649,28,17.7
HIS-012,2026-08-01,2026-08-31,16176.7,7487.8,1245,14,21.3
FIR-001,2026-08-01,2026-08-31,12748.3,4461.9,876,8,24.7
FIR-002,2026-08-01,2026-08-31,15497.5,6786.1,1581,35,9.0
FIR-003,2026-08-01,2026-08-31,34189.2,20403.9,2406,26,9.7
FIR-004,2026-08-01,2026-08-31,32163.0,15661.7,2348,31,15.9
FIR-005,2026-08-01,2026-08-31,17090.4,6300.1,1211,33,13.5
FIR-006,2026-08-01,2026-08-31,24539.3,12263.2,2402,13,23.9
FIR-007,2026-08-01,2026-08-31,32175.6,15427.7,2300,31,25.1
FIR-008,2026-08-01,2026-08-31,27921.5,13219.4,2530,37,13.8
FIR-009,2026-08-01,2026-08-31,19253.5,11883.4,1991,10,12.5
FIR-010,2026-08-01,2026-08-31,6434.8,2252.2,674,11,20.9
FIR-011,2026-08-01,2026-08-31,33352.5,14879.6,2263,45,11.0
FIR-012,2026-08-01,2026-08-31,18467.6,8601.0,1653,17,16.9
KUL-001,2026-08-01,2026-08-31,25027.5,8759.6,1971,39,25.9
KUL-002,2026-08-01,2026-08-31,29896.2,17634.9,2565,6,24.7
KUL-003,2026-08-01,2026-08-31,17431.6,7974.9,1723,22,22.1
KUL-004,2026-08-01,2026-08-31,27478.2,13907.5,2336,29,17.9
KUL-005,2026-08-01,2026-08-31,11664.9,4082.7,959,33,9.0
KUL-006,2026-08-01,2026-08-31,17313.3,6345.9,1303,16,25.3
KUL-007,2026-08-01,2026-08-31,9896.6,3463.8,875,22,22.7
KUL-008,2026-08-01,2026-08-31,13794.1,5815.9,1419,27,14.7
KUL-009,2026-08-01,2026-08-31,18279.8,6557.6,1534,31,24.2
KUL-010,2026-08-01,2026-08-31,19532.9,8382.9,1377,16,23.6
KUL-011,2026-08-01,2026-08-31,31088.0,17909.5,2301,19,10.9
KUL-012,2026-08-01,2026-08-31,22085.0,11113.9,1512,10,12.5
KAR-001,2026-08-01,2026-08-31,18686.8,6843.4,1615,24,24.6
KAR-002,2026-08-01,2026-08-31,24129.1,14872.4,2418,15,17.9
KAR-003,2026-08-01,2026-08-31,14623.7,5770.8,1491,36,14.3
KAR-004,2026-08-01,2026-08-31,20184.0,9755.3,1431,24,9.2
KAR-005,2026-08-01,2026-08-31,19408.4,6894.6,1326,23,24.5
KAR-006,2026-08-01,2026-08-31,15419.9,5397.0,1057,34,24.8
KAR-007,2026-08-01,2026-08-31,10490.7,3671.7,706,13,10.4
KAR-008,2026-08-01,2026-08-31,13021.0,4557.3,1253,44,25.2
KAR-009,2026-08-01,2026-08-31,27424.4,11736.2,2137,25,24.1
KAR-010,2026-08-01,2026-08-31,19065.5,8477.7,1602,23,22.8
KAR-011,2026-08-01,2026-08-31,22924.0,13105.5,2206,28,9.1
KAR-012,2026-08-01,2026-08-31,19353.1,7775.7,1399,32,13.8
BAR2-001,2026-08-01,2026-08-31,23710.9,15931.8,1963,7,8.5
BAR2-002,2026-08-01,2026-08-31,17524.6,6346.6,1660,44,9.3
BAR2-003,2026-08-01,2026-08-31,26860.0,13239.2,2530,13,9.1
BAR2-004,2026-08-01,2026-08-31,18533.3,7350.0,1277,20,19.2
BAR2-005,2026-08-01,2026-08-31,12329.1,4315.2,1223,44,16.6
BAR2-006,2026-08-01,2026-08-31,13507.1,5648.2,1108,20,15.8
BAR2-007,2026-08-01,2026-08-31,12987.0,4545.4,894,24,17.6
BAR2-008,2026-08-01,2026-08-31,14853.5,5684.0,1368,35,10.1
BAR2-009,2026-08-01,2026-08-31,10884.5,3850.7,924,12,15.8
BAR2-010,2026-08-01,2026-08-31,9991.9,3497.2,884,45,24.5
BAR2-011,2026-08-01,2026-08-31,18550.0,8705.6,1937,32,15.3
BAR2-012,2026-08-01,2026-08-31,14337.0,5923.9,1454,38,14.5
GUN2-001,2026-08-01,2026-08-31,23674.8,11940.6,1793,12,20.3
GUN2-002,2026-08-01,2026-08-31,20065.4,9123.5,1571,18,21.4
GUN2-003,2026-08-01,2026-08-31,32033.7,16986.8,2377,29,18.9
GUN2-004,2026-08-01,2026-08-31,27224.2,16731.1,2256,9,10.8
GUN2-005,2026-08-01,2026-08-31,19052.5,6690.5,1327,41,22.5
GUN2-006,2026-08-01,2026-08-31,10800.2,3780.1,836,25,25.9
GUN2-007,2026-08-01,2026-08-31,18838.9,10772.4,1806,9,14.6
BAR3-001,2026-08-01,2026-08-31,27989.9,12809.4,2340,35,20.9
BAR3-002,2026-08-01,2026-08-31,13634.7,4944.6,1099,8,24.0
BAR3-003,2026-08-01,2026-08-31,30268.8,17934.7,2508,8,20.0
BAR3-004,2026-08-01,2026-08-31,32457.2,17457.8,2441,22,16.5
BAR3-005,2026-08-01,2026-08-31,26989.7,16395.3,1942,10,12.4
BAR3-006,2026-08-01,2026-08-31,17606.3,8560.2,1361,21,11.0
BAR3-007,2026-08-01,2026-08-31,26764.2,14297.1,2391,39,9.9
BAR3-008,2026-08-01,2026-08-31,18690.1,7359.9,1453,30,15.8
BAR3-009,2026-08-01,2026-08-31,27942.2,14847.5,2410,26,16.7
BAR3-010,2026-08-01,2026-08-31,24166.6,13117.9,1689,12,9.7
MUL-001,2026-08-01,2026-08-31,35472.5,18724.5,2445,22,23.3
MUL-002,2026-08-01,2026-08-31,32806.7,19915.3,2318,10,17.7
MUL-003,2026-08-01,2026-08-31,28672.7,15239.0,2581,28,15.6
MUL-004,2026-08-01,2026-08-31,31716.4,14186.3,2326,26,25.0
MUL-005,2026-08-01,2026-08-31,8823.8,3871.3,775,7,14.2
MUL-006,2026-08-01,2026-08-31,23528.7,9108.2,1705,42,23.1
MUL-007,2026-08-01,2026-08-31,12502.7,4930.7,1081,17,18.8
MUL-008,2026-08-01,2026-08-31,24850.6,13618.7,2027,17,17.0
MUL-009,2026-08-01,2026-08-31,8352.6,2923.4,730,30,21.9
MUL-010,2026-08-01,2026-08-31,35107.7,18587.4,2353,15,22.1
MUL-011,2026-08-01,2026-08-31,19955.6,10246.1,1812,17,18.8
MUL-012,2026-08-01,2026-08-31,21877.0,8695.8,1659,45,11.4
BIH-001,2026-08-01,2026-08-31,20443.1,9543.9,2008,30,11.7
BIH-002,2026-08-01,2026-08-31,28673.9,11709.5,2195,38,12.4
BIH-003,2026-08-01,2026-08-31,33658.2,19495.7,2433,16,15.4
BIH-004,2026-08-01,2026-08-31,20792.4,9275.7,1830,33,10.4
BIH-005,2026-08-01,2026-08-31,20421.8,9901.5,1496,14,11.9
BIH-006,2026-08-01,2026-08-31,19933.0,6976.5,1333,34,20.5
BIH-007,2026-08-01,2026-08-31,17382.4,6083.8,1319,41,17.4
BIH-008,2026-08-01,2026-08-31,33013.2,19087.0,2426,19,19.9
BIH-009,2026-08-01,2026-08-31,26189.3,11747.9,2262,38,15.4
BIH-010,2026-08-01,2026-08-31,29149.1,14275.3,2028,21,25.9
BIH-011,2026-08-01,2026-08-31,19276.7,7733.5,1682,45,15.0
BIH-012,2026-08-01,2026-08-31,36370.7,18599.2,2499,36,18.0
RAM2-001,2026-08-01,2026-08-31,36511.9,16592.5,2467,24,8.1
RAM2-002,2026-08-01,2026-08-31,28330.4,15634.7,1928,16,8.0
RAM2-003,2026-08-01,2026-08-31,10768.6,3769.0,1029,31,16.0
RAM2-004,2026-08-01,2026-08-31,13609.8,5146.2,1143,34,9.6
RAM2-005,2026-08-01,2026-08-31,27687.5,13230.9,2132,43,8.1
RAM2-006,2026-08-01,2026-08-31,18822.5,11485.5,1719,14,9.3
RAM2-007,2026-08-01,2026-08-31,9584.0,3354.4,983,40,21.9
RAM2-008,2026-08-01,2026-08-31,26210.1,11254.4,1878,43,18.9
RAM2-009,2026-08-01,2026-08-31,15412.6,7488.1,1557,16,16.6
RAM2-010,2026-08-01,2026-08-31,10853.9,3798.9,785,11,20.8
RAM2-011,2026-08-01,2026-08-31,23795.1,11444.8,2188,36,14.1
RAM2-012,2026-08-01,2026-08-31,17407.7,7186.8,1639,41,12.0
DAR-001,2026-08-01,2026-08-31,17753.7,7659.3,1545,6,9.2
DAR-002,2026-08-01,2026-08-31,25068.5,13468.7,2367,34,21.4
DAR-003,2026-08-01,2026-08-31,11339.7,3968.9,1055,19,22.7
DAR-004,2026-08-01,2026-08-31,8029.1,2810.2,800,25,19.2
DAR-005,2026-08-01,2026-08-31,27867.6,12119.2,1963,27,22.1
DAR-006,2026-08-01,2026-08-31,21740.0,13041.1,2184,16,10.8
DAR-007,2026-08-01,2026-08-31,10217.4,3576.1,717,33,14.8
DAR-008,2026-08-01,2026-08-31,22412.0,13279.8,1885,7,9.4
DAR-009,2026-08-01,2026-08-31,24004.5,10334.9,1939,44,21.0
DAR-010,2026-08-01,2026-08-31,23282.7,13615.5,2029,24,10.4
DAR-011,2026-08-01,2026-08-31,15501.6,5425.6,1064,21,21.7
DAR-012,2026-08-01,2026-08-31,19229.6,11107.6,1896,22,8.5
PAN2-001,2026-08-01,2026-08-31,33549.8,18325.7,2400,28,17.4
PAN2-002,2026-08-01,2026-08-31,14485.4,6101.8,1449,26,19.7
PAN2-003,2026-08-01,2026-08-31,15805.0,6794.0,1062,13,18.2
PAN2-004,2026-08-01,2026-08-31,20233.1,10150.6,1362,41,23.3
PAN2-005,2026-08-01,2026-08-31,19713.1,8638.6,1742,38,15.8
PAN2-006,2026-08-01,2026-08-31,30756.9,19656.5,2494,12,9.9
PAN2-007,2026-08-01,2026-08-31,18009.5,8718.6,1465,26,12.8
PAN2-008,2026-08-01,2026-08-31,32371.4,18356.1,2513,29,14.2
PAN2-009,2026-08-01,2026-08-31,15698.4,7261.0,1136,6,20.6
PAN2-010,2026-08-01,2026-08-31,24332.3,12178.2,1732,23,25.0
PAN2-011,2026-08-01,2026-08-31,8513.1,2979.6,629,42,9.8
PAN2-012,2026-08-01,2026-08-31,12982.4,4543.8,907,44,18.2
TIR4-001,2026-08-01,2026-08-31,9339.9,3269.0,791,38,12.0
TIR4-002,2026-08-01,2026-08-31,27459.0,17315.7,2331,12,8.1
TIR4-003,2026-08-01,2026-08-31,22322.7,10169.8,1535,23,21.3
TIR4-004,2026-08-01,2026-08-31,14944.7,7044.3,1498,16,17.3
TIR4-005,2026-08-01,2026-08-31,19100.2,8609.8,1673,19,24.3
TIR4-006,2026-08-01,2026-08-31,19204.2,6721.5,1283,31,22.6
TIR4-007,2026-08-01,2026-08-31,28702.1,14207.8,2404,41,14.1
TIR4-008,2026-08-01,2026-08-31,11955.7,4184.5,962,36,10.4
TIR4-009,2026-08-01,2026-08-31,20732.6,10050.9,1789,25,20.6
TIR4-010,2026-08-01,2026-08-31,11921.2,4303.1,1087,33,12.9
TIR4-011,2026-08-01,2026-08-31,30555.6,15926.8,2513,40,11.4
TIR4-012,2026-08-01,2026-08-31,21435.3,9130.7,1763,25,24.6
GRE-001,2026-08-01,2026-08-31,13723.0,5147.8,1204,34,14.5
GRE-002,2026-08-01,2026-08-31,27957.3,15643.4,1989,6,18.9
GRE-003,2026-08-01,2026-08-31,18070.5,8649.2,1612,30,12.6
GRE-004,2026-08-01,2026-08-31,14993.6,5247.8,1130,44,10.3
GRE-005,2026-08-01,2026-08-31,20527.1,10769.7,1944,10,15.9
GRE-006,2026-08-01,2026-08-31,29289.5,18237.1,2057,10,8.7
GRE-007,2026-08-01,2026-08-31,6548.9,2292.1,673,35,8.8
GRE-008,2026-08-01,2026-08-31,28183.1,14938.5,2146,16,20.3
GRE-009,2026-08-01,2026-08-31,16635.6,6567.9,1442,31,19.7
GRE-010,2026-08-01,2026-08-31,22444.3,9700.7,1642,30,12.0
GRE-011,2026-08-01,2026-08-31,7043.8,2465.3,687,38,20.9
GRE-012,2026-08-01,2026-08-31,8776.1,3071.6,636,31,17.6
AIZ-001,2026-08-01,2026-08-31,10376.3,4239.2,1067,18,11.7
AIZ-002,2026-08-01,2026-08-31,10677.3,3737.1,744,38,11.0
AIZ-003,2026-08-01,2026-08-31,14908.8,5218.1,997,34,17.0
AIZ-004,2026-08-01,2026-08-31,15932.1,6437.0,1350,28,15.3
AIZ-005,2026-08-01,2026-08-31,19172.2,10364.8,1898,28,11.4
AIZ-006,2026-08-01,2026-08-31,34074.1,16414.1,2460,41,12.6
AIZ-007,2026-08-01,2026-08-31,16330.6,7736.4,1317,15,14.3
AIZ-008,2026-08-01,2026-08-31,9647.4,3376.6,898,38,22.5
AIZ-009,2026-08-01,2026-08-31,26417.6,13943.2,2340,29,25.9
AIZ-010,2026-08-01,2026-08-31,15950.3,6977.3,1312,27,11.9
AIZ-011,2026-08-01,2026-08-31,31731.1,17016.1,2183,36,10.2
AIZ-012,2026-08-01,2026-08-31,30679.4,13265.9,2244,34,23.0
GAN-001,2026-08-01,2026-08-31,22797.7,13193.1,2250,8,20.5
GAN-002,2026-08-01,2026-08-31,13484.9,4719.7,1104,20,24.2
GAN-003,2026-08-01,2026-08-31,13001.8,4550.6,1143,30,11.3
GAN-004,2026-08-01,2026-08-31,25634.5,11323.4,1873,41,14.2
GAN-005,2026-08-01,2026-08-31,10537.9,3688.3,945,25,19.4
GAN-006,2026-08-01,2026-08-31,11495.4,4525.7,1188,10,23.5
GAN-007,2026-08-01,2026-08-31,8387.3,2935.6,686,23,24.9
GAN-008,2026-08-01,2026-08-31,11182.7,3913.9,1089,18,19.4
GAN-009,2026-08-01,2026-08-31,22557.1,10012.5,1680,38,19.9
GAN-010,2026-08-01,2026-08-31,24126.4,11263.0,1833,35,13.0
GAN-011,2026-08-01,2026-08-31,35075.5,19234.3,2444,9,23.4
GAN-012,2026-08-01,2026-08-31,19079.3,8497.9,1471,42,16.3
DIN-001,2026-08-01,2026-08-31,29725.4,16993.2,2138,12,13.1
DIN-002,2026-08-01,2026-08-31,18092.0,8128.1,1626,19,22.9
DIN-003,2026-08-01,2026-08-31,11256.7,3939.8,953,25,17.3
DIN-004,2026-08-01,2026-08-31,15259.8,5340.9,1363,40,16.8
DIN-005,2026-08-01,2026-08-31,32005.7,21299.5,2254,6,11.2
DIN-006,2026-08-01,2026-08-31,8943.0,3130.0,754,41,23.5
DIN-007,2026-08-01,2026-08-31,13377.4,5353.7,993,19,11.0
DIN-008,2026-08-01,2026-08-31,32530.9,20741.1,2549,14,8.3
DIN-009,2026-08-01,2026-08-31,27914.9,12678.5,2081,36,12.2
DIN-010,2026-08-01,2026-08-31,21451.1,7915.6,1451,41,22.0
DIN-011,2026-08-01,2026-08-31,7766.8,2718.4,709,42,23.9
DIN-012,2026-08-01,2026-08-31,10263.1,3592.1,912,21,9.3
THA2-001,2026-08-01,2026-08-31,24984.8,11745.1,1897,39,8.1
THA2-002,2026-08-01,2026-08-31,11501.9,4025.7,767,37,11.7
THA2-003,2026-08-01,2026-08-31,8300.6,2905.2,826,36,14.3
THA2-004,2026-08-01,2026-08-31,10446.1,3656.1,708,6,10.9
THA2-005,2026-08-01,2026-08-31,18353.0,10256.9,1768,14,19.3
THA2-006,2026-08-01,2026-08-31,11748.9,4112.1,1180,36,18.4
THA2-007,2026-08-01,2026-08-31,24929.8,12753.7,2112,43,11.0
THA2-008,2026-08-01,2026-08-31,14047.5,5345.0,1041,27,10.3
THA2-009,2026-08-01,2026-08-31,31641.8,16733.9,2312,11,19.4
THA2-010,2026-08-01,2026-08-31,7812.0,2734.2,607,25,10.1
THA2-011,2026-08-01,2026-08-31,12471.3,4365.0,1145,41,23.1
THA2-012,2026-08-01,2026-08-31,23408.4,12229.0,1798,17,16.4
KAR2-001,2026-08-01,2026-08-31,24923.2,12875.1,2068,20,24.6
KAR2-002,2026-08-01,2026-08-31,27788.8,14699.0,1915,14,19.6
KAR2-003,2026-08-01,2026-08-31,24214.5,12190.0,2321,15,24.5
KAR2-004,2026-08-01,2026-08-31,24125.5,12101.7,1919,45,16.9
KAR2-005,2026-08-01,2026-08-31,11190.5,3916.7,830,17,16.3
KAR2-006,2026-08-01,2026-08-31,25068.1,14428.7,1866,17,12.2
KAR2-007,2026-08-01,2026-08-31,29105.2,15736.2,2564,33,20.6
KAR2-008,2026-08-01,2026-08-31,7472.7,2615.4,680,40,18.1
KAR2-009,2026-08-01,2026-08-31,20814.1,9765.7,2101,14,25.6
KAR2-010,2026-08-01,2026-08-31,13317.5,4661.1,889,27,17.1
KAR2-011,2026-08-01,2026-08-31,27447.4,12830.8,1921,41,8.5
KAR2-012,2026-08-01,2026-08-31,24791.5,13257.7,1679,6,16.1
DEW-001,2026-08-01,2026-08-31,8788.8,3076.1,725,38,10.2
DEW-002,2026-08-01,2026-08-31,10352.8,3623.5,893,44,14.9
DEW-003,2026-08-01,2026-08-31,24785.4,15064.7,2316,12,11.7
DEW-004,2026-08-01,2026-08-31,28634.2,12992.5,2576,42,22.5
DEW-005,2026-08-01,2026-08-31,20121.8,10598.1,1469,10,13.7
DEW-006,2026-08-01,2026-08-31,28689.7,14263.1,2157,33,12.5
DEW-007,2026-08-01,2026-08-31,8355.3,2924.4,726,9,13.9
DEW-008,2026-08-01,2026-08-31,14710.7,7018.0,1290,13,15.7
DEW-009,2026-08-01,2026-08-31,26087.1,12691.8,1754,36,10.1
DEW-010,2026-08-01,2026-08-31,28750.7,18564.4,2440,7,16.1
DEW-011,2026-08-01,2026-08-31,30802.6,18186.8,2057,8,18.8
DEW-012,2026-08-01,2026-08-31,26778.8,15576.0,2089,11,23.9
SON-001,2026-08-01,2026-08-31,9667.8,3383.7,951,25,14.4
SON-002,2026-08-01,2026-08-31,28753.7,14769.7,2542,31,17.2
SON-003,2026-08-01,2026-08-31,34601.6,20290.2,2510,17,9.3
SON-004,2026-08-01,2026-08-31,13005.7,5635.6,1141,19,11.2
SON-005,2026-08-01,2026-08-31,13815.3,4835.4,947,20,18.3
SON-006,2026-08-01,2026-08-31,35736.7,20226.0,2489,22,15.4
SON-007,2026-08-01,2026-08-31,26826.6,16533.0,1796,12,11.0
SON-008,2026-08-01,2026-08-31,18121.2,8691.1,1479,11,25.0
SON-009,2026-08-01,2026-08-31,26344.9,17208.0,1827,6,12.7
SON-010,2026-08-01,2026-08-31,9900.3,4901.7,665,39,22.0
SON-011,2026-08-01,2026-08-31,17123.5,8188.0,1574,6,22.4
SON-012,2026-08-01,2026-08-31,12803.2,4727.0,905,13,10.8
ICH-001,2026-08-01,2026-08-31,20109.7,8087.8,1546,34,15.0
ICH-002,2026-08-01,2026-08-31,8265.1,2892.8,784,31,14.0
ICH-003,2026-08-01,2026-08-31,17726.3,9711.3,1865,15,9.5
ICH-004,2026-08-01,2026-08-31,14720.7,5152.2,1349,32,18.8
ICH-005,2026-08-01,2026-08-31,25815.4,10459.9,2315,42,12.7
ICH-006,2026-08-01,2026-08-31,25432.3,12348.0,1716,41,11.0
ICH-007,2026-08-01,2026-08-31,23931.0,12874.4,1845,25,10.2
ICH-008,2026-08-01,2026-08-31,30971.3,17237.3,2422,22,13.7
ICH-009,2026-08-01,2026-08-31,21674.6,10049.9,1479,16,18.3
ICH-010,2026-08-01,2026-08-31,26208.9,16670.1,2349,16,10.1
ICH-011,2026-08-01,2026-08-31,11425.3,3998.9,811,13,22.3
ICH-012,2026-08-01,2026-08-31,25506.3,11622.7,1721,29,19.7
BAT-001,2026-08-01,2026-08-31,25290.9,9740.6,2563,41,24.3
BAT-002,2026-08-01,2026-08-31,12370.6,4367.6,1125,29,17.5
BAT-003,2026-08-01,2026-08-31,24697.9,14250.4,1688,9,16.3
BAT-004,2026-08-01,2026-08-31,10475.9,3666.6,743,11,24.6
BAT-005,2026-08-01,2026-08-31,22091.1,7940.6,1674,40,22.3
BAT-006,2026-08-01,2026-08-31,23641.5,10488.6,1617,14,23.6
BAT-007,2026-08-01,2026-08-31,19241.2,9841.3,1703,24,21.8
BAT-008,2026-08-01,2026-08-31,17619.2,7319.5,1406,25,25.5
BAT-009,2026-08-01,2026-08-31,27602.2,12229.2,1885,42,13.6
BAT-010,2026-08-01,2026-08-31,16997.3,6156.3,1361,39,17.5
BAT-011,2026-08-01,2026-08-31,25767.7,10262.8,1876,44,20.9
BAT-012,2026-08-01,2026-08-31,25120.7,11179.7,2184,32,21.9
JAL3-001,2026-08-01,2026-08-31,13058.8,4570.6,1374,39,19.1
JAL3-002,2026-08-01,2026-08-31,24650.5,13103.7,1653,12,18.1
JAL3-003,2026-08-01,2026-08-31,23928.5,14714.8,2411,17,10.6
JAL3-004,2026-08-01,2026-08-31,8370.9,2929.8,614,31,24.7
JAL3-005,2026-08-01,2026-08-31,9031.7,3161.1,890,36,24.7
JAL3-006,2026-08-01,2026-08-31,17249.8,6125.5,1565,42,24.3
JAL3-007,2026-08-01,2026-08-31,15171.7,5310.1,1101,22,23.0
JAL3-008,2026-08-01,2026-08-31,22530.8,11140.2,2151,19,24.5
JAL3-009,2026-08-01,2026-08-31,7534.4,2637.0,642,25,24.9
JAL3-010,2026-08-01,2026-08-31,18464.8,7903.0,1429,26,20.6
JAL3-011,2026-08-01,2026-08-31,7725.9,2704.1,752,12,22.8
KIR-001,2026-08-01,2026-08-31,14773.9,5983.1,1063,26,15.1
KIR-002,2026-08-01,2026-08-31,18329.5,9822.2,1350,21,12.8
SAT-001,2026-08-01,2026-08-31,13552.3,4743.3,980,35,22.9
SAT-002,2026-08-01,2026-08-31,28750.8,14536.9,2136,17,22.0
SAT-003,2026-08-01,2026-08-31,16502.7,6447.5,1309,31,17.8
SAT-004,2026-08-01,2026-08-31,9298.2,3254.4,695,21,19.3
